parameter1,parameter2,criteria1,criteria2,constraint1,constraint2
36.109,71.371,107.48,11906.5,0,1
96.355,90.991,187.346,-3157.06,1,0
12.637,61.3,73.937,11303.4,0,1
23.833,39.754,63.587,3180.45,0,1
49.762,97.075,146.837,21825.6,0,1
58.42,57.061,115.481,-493.037,1,0
54.001,92.791,146.792,17888.4,0,1
36.046,89.101,125.147,20859.2,0,1
89.821,61.687,151.508,-13391.1,1,0
99.937,92.314,192.251,-4604.1,1,0
44.956,17.344,62.3,-5404.25,1,0
71.506,12.511,84.017,-15571.6,1,0
25.246,11.611,36.857,-1578.79,1,0
63.019,27.1,90.119,-10169.3,1,0
26.992,45.01,72.002,4075.69,0,1
26.29,53.101,79.391,6687.04,0,1
73.549,22.645,96.194,-15383.3,1,0
44.092,76.195,120.287,12131.5,0,1
41.122,25.102,66.224,-3332.94,1,0
15.949,48.052,64.001,6454.79,0,1
22.177,31.537,53.714,1579.48,1,1
95.113,33.346,128.459,-24927.1,1,0
24.328,31.159,55.487,1190.76,1,1
22.447,71.317,93.764,14395.6,0,1
50.023,22.384,72.407,-6287.13,1,0
63.64,52.147,115.787,-4180.64,1,0
29.728,92.314,122.042,23995.9,0,1
21.826,12.142,33.968,-1033.41,1,0
93.925,42.013,135.938,-22169.6,1,0
29.242,20.917,50.159,-1311.85,1,0
77.023,12.7,89.723,-18130.9,1,0
31.195,50.581,81.776,4980.4,1,1
82.522,32.455,114.977,-18084.7,1,0
26.776,23.644,50.42,-496.106,1,0
47.557,89.893,137.45,18281.2,0,1
28.864,26.902,55.766,-343.731,1,0
78.607,23.986,102.593,-17604.6,1,0
17.416,60.103,77.519,10395.7,0,1
12.313,29.863,42.176,2325.37,0,1
31.429,19.504,50.933,-1908.13,1,0
99.424,52.237,151.661,-22482.6,1,0
28.819,86.32,115.139,20799.3,0,1
44.551,40.645,85.196,-1045.45,1,0
88.471,95.653,184.124,4154.37,1,1
72.658,17.713,90.371,-15599.4,1,0
16.57,16.858,33.428,30.2449,1,1
77.59,94.933,172.523,9399.85,1,1
24.607,60.112,84.719,9449.75,0,1
84.565,41.383,125.948,-17086.1,1,0
40.924,89.29,130.214,19785.5,0,1
88.444,59.788,148.232,-13344.7,1,0
73.369,34.219,107.588,-13232.6,1,0
73.774,80.785,154.559,3404.27,1,1
84.331,43.264,127.595,-16461.8,1,0
10.657,15.76,26.417,423.505,1,1
19.936,67.249,87.185,12959,0,1
57.997,38.764,96.761,-5846.52,1,0
53.569,59.716,113.285,2187.69,1,1
36.577,42.04,78.617,1349.27,1,1
55.369,66.412,121.781,4224.9,1,1
16.93,29.116,46.046,1762.8,0,1
73.27,84.52,157.79,5576.76,1,1
81.217,87.877,169.094,3537.95,1,1
11.8,65.782,77.582,13157.1,0,1
86.428,42.724,129.152,-17732.6,1,0
55.081,42.04,97.121,-3979,1,0
92.512,85.618,178.13,-3857.96,1,0
66.268,33.463,99.731,-10278.3,1,0
66.403,50.599,117.002,-5809.12,1,0
66.727,34.228,100.955,-10307.4,1,0
56.359,76.663,133.022,8485.06,1,1
91.477,71.524,163.001,-10217.6,1,0
72.595,12.223,84.818,-16086.9,1,0
88.408,99.181,187.589,6348.83,1,1
44.263,43.786,88.049,-131.945,1,0
65.593,18.361,83.954,-12457.4,1,0
30.07,96.031,126.101,26131,0,1
60.049,11.287,71.336,-10928,1,0
83.908,61.849,145.757,-10101,1,0
67.078,70.336,137.414,1406.47,1,1
94.573,79.327,173.9,-8329.24,1,0
12.376,87.094,99.47,23348.9,0,1
64.945,35.812,100.757,-9221.69,1,0
20.557,88.516,109.073,23287,0,1
76.411,44.452,120.863,-12134.9,1,0
79.921,89.938,169.859,5345.35,1,1
78.283,38.566,116.849,-14579.8,1,0
61.462,50.887,112.349,-3732.5,1,0
40.789,17.047,57.836,-4313.85,1,0
17.236,75.061,92.297,16766.9,0,1
50.833,39.997,90.83,-3092.06,1,0
50.59,38.071,88.661,-3487,1,0
36.028,10.648,46.676,-3721.65,1,0
39.358,77.104,116.462,13810.4,0,1
62.497,63.604,126.101,438.547,1,1
47.44,57.079,104.519,3165.02,1,1
10.099,16.984,27.083,585.802,0,1
11.341,32.212,43.553,2855.69,0,1
99.973,79.066,179.039,-11759.5,1,0
77.905,76.384,154.289,-737.249,1,0
23.518,57.826,81.344,8767.4,0,1
66.331,91.801,158.132,12653.1,1,1
86.392,84.961,171.353,-770.338,1,0
99.856,27.19,127.046,-29002.9,1,0
92.008,17.092,109.1,-25677.3,1,0
59.419,10.009,69.428,-10777,1,0
14.257,10.009,24.266,-323.842,1,0
38.08,40.285,78.365,542.851,1,1
67.825,34.615,102.44,-10687.8,1,0
17.389,30.331,47.72,1940.22,0,1
55.387,21.997,77.384,-8117.41,1,0
44.578,55.495,100.073,3432.18,1,1
86.158,13.087,99.245,-22782.6,1,0
44.875,86.131,131.006,16979.6,0,1
82.153,22.78,104.933,-19572.7,1,0
29.683,62.839,92.522,9637.34,0,1
70.606,86.014,156.62,7581.29,1,1
54.64,24.175,78.815,-7543.27,1,0
70.984,21.673,92.657,-14354,1,0
41.365,30.16,71.525,-2517.79,1,0
85.933,57.952,143.885,-12648.2,1,0
30.178,90.199,120.377,22698.5,0,1
25.129,25.426,50.555,47.1705,1,1
30.484,82.963,113.447,18703.7,0,1
50.041,95.05,145.091,20515.9,0,1
70.462,95.437,165.899,13016.6,1,1
74.215,72.208,146.423,-923.223,1,0
18.1,27.541,45.641,1353.7,1,1
75.295,20.143,95.438,-16536.1,1,0
13.672,24.616,38.288,1316.4,0,1
32.932,33.364,66.296,89.9748,1,1
77.455,60.706,138.161,-7269.83,1,0
76.546,89.263,165.809,6624.34,1,1
42.049,14.698,56.747,-4876.03,1,0
10.936,40.582,51.518,4798.16,0,1
34.867,86.878,121.745,19892.8,0,1
88.534,55.045,143.579,-15105.8,1,0
77.077,13.672,90.749,-18076.5,1,0
70.471,64.729,135.2,-2438.88,1,0
53.803,77.689,131.492,9867.17,1,1
59.779,24.265,84.044,-9376.83,1,0
73.126,91.171,164.297,9314,1,1
86.473,48.394,134.867,-16134,1,0
18.712,28.936,47.648,1530.44,1,1
58.537,79.561,138.098,9121.21,1,1
43.552,48.637,92.189,1472.72,1,1
70.093,78.175,148.268,3764.58,1,1
66.52,46.639,113.159,-7067.69,1,0
67.438,65.737,133.175,-711.667,1,0
51.346,35.551,86.897,-4311.96,1,0
96.328,76.213,172.541,-10903.4,1,0
22.429,84.862,107.291,21044,0,1
31.258,56.674,87.932,7021.08,0,1
55.702,58.897,114.599,1150.27,1,1
21.403,66.673,88.076,12526.2,0,1
36.586,38.359,74.945,417.447,1,1
80.938,66.88,147.818,-6528.31,1,0
29.53,34.579,64.109,1016.89,1,1
72.442,95.41,167.852,12111.5,1,1
20.683,88.156,108.839,23070.9,0,1
74.971,21.403,96.374,-16218.7,1,0
36.793,45.064,81.857,2126.98,1,1
89.578,60.481,150.059,-13717,1,0
81.712,24.193,105.905,-19137.2,1,0
26.227,90.226,116.453,23413.9,0,1
49.744,79.723,129.467,12193.4,1,1
66.439,62.173,128.612,-1723.66,1,0
64.585,54.865,119.45,-3647.56,1,0
18.847,77.464,96.311,17735.7,0,1
70.93,87.418,158.348,8202.2,1,1
44.137,97.525,141.662,23760,0,1
25.777,82.252,108.029,19166.7,0,1
64.405,12.475,76.88,-12542.4,1,0
73.999,94.024,168.023,10570.4,1,1
97.894,84.691,182.585,-7573.34,1,0
82.18,40.033,122.213,-16182.1,1,0
63.262,76.141,139.403,5640.33,1,1
75.106,52.849,127.955,-8946.92,1,0
36.631,23.986,60.617,-2408.04,1,0
34.21,20.026,54.236,-2416.78,1,0
14.212,73.954,88.166,16547.4,0,1
89.749,70.651,160.4,-9623.7,1,0
93.295,21.502,114.797,-25891.8,1,0
82.684,69.31,151.994,-6386.13,1,0
56.134,53.614,109.748,-868.854,1,0
56.728,57.448,114.176,258.26,1,1
51.139,39.682,90.821,-3268.94,1,0
39.7,72.721,112.421,11662.4,0,1
42.157,70.867,113.024,10194.2,0,1
66.745,97.219,163.964,15697.4,1,1
22.726,48.925,71.651,5897.35,0,1
37.261,75.997,113.258,13782.7,0,1
82.234,69.535,151.769,-6054.84,1,0
86.014,18.865,104.879,-22124.7,1,0
83.521,20.224,103.745,-20630,1,0
86.059,87.733,173.792,913.977,1,1
51.346,42.976,94.322,-2480.21,1,0
58.384,44.641,103.025,-4448.09,1,0
54.487,41.068,95.555,-4028.32,1,0
13.951,67.789,81.74,13825.3,0,1
84.682,27.847,112.529,-20092.3,1,0
25.237,92.998,118.235,25169.6,0,1
57.529,22.105,79.634,-8862.29,1,0
32.887,56.863,89.75,6760.22,0,1
82.981,89.632,172.613,3606.7,1,1
21.25,95.707,116.957,27357.8,0,1
95.725,15.679,111.404,-28015,1,0
71.704,77.959,149.663,2940.98,1,1
75.214,24.886,100.1,-15826.8,1,0
54.001,58.735,112.736,1676.64,1,1
35.11,97.228,132.338,25825.7,0,1
46.468,76.456,122.924,11580.7,1,1
40.213,62.02,102.233,7003.85,1,1
78.265,51.868,130.133,-10791.8,1,0
60.256,82.216,142.472,9829.05,1,1
19.657,12.115,31.772,-752.802,1,0
10.072,92.071,102.143,26312.8,0,1
62.281,24.769,87.05,-10258.6,1,0
14.176,85.168,99.344,22156.5,0,1
38.8,54.325,93.125,4542.01,1,1
41.968,50.059,92.027,2339.2,1,1
50.041,94.861,144.902,20403.1,0,1
55.738,78.913,134.651,9803.46,1,1
72.82,30.961,103.781,-13647.6,1,0
93.808,83.989,177.797,-5484.56,1,0
46.864,86.086,132.95,16382,0,1
81.226,50.509,131.735,-12712.5,1,0
29.719,78.607,108.326,16637.4,0,1
12.529,97.984,110.513,29668.9,0,1
30.475,29.962,60.437,-97.4025,1,0
47.377,97.3,144.677,22690.8,0,1
32.077,14.617,46.694,-2561.27,1,0
89.371,51.526,140.897,-16751.7,1,0
29.386,60.724,90.11,8871.44,0,1
36.694,25.363,62.057,-2209.07,1,0
15.049,68.662,83.711,14099.5,0,1
65.422,22.258,87.68,-11889.7,1,0
63.523,21.16,84.683,-11270.2,1,0
91.18,93.511,184.691,1352.5,1,1
99.289,52.156,151.445,-22424.9,1,0
44.677,46.162,90.839,423.788,1,1
95.41,83.071,178.481,-6918.66,1,0
53.839,25.129,78.968,-7122.53,1,0
61.678,56.368,118.046,-1969.23,1,0
80.29,49.321,129.611,-12610.1,1,0
43.498,27.667,71.165,-3539.36,1,0
46.621,32.743,79.364,-3460.19,1,0
32.284,93.169,125.453,23996.1,0,1
74.269,18.838,93.107,-16213.8,1,0
21.061,10.963,32.024,-1015.92,1,0
34.201,26.11,60.311,-1533.02,1,0
36.793,56.791,93.584,5879.47,1,1
38.377,57.484,95.861,5754.19,1,1
35.128,86.725,121.853,19752,0,1
18.172,34.417,52.589,2683.89,0,1
96.049,52.849,148.898,-20208,1,0
37.747,91.459,129.206,21802.4,0,1
93.088,81.586,174.674,-6311.77,1,0
73.765,54.766,128.531,-7671.65,1,0
95.131,54.055,149.186,-19251.6,1,0
61.255,95.797,157.052,17042.8,1,1
38.89,97.876,136.766,25344.1,0,1
28.549,28.342,56.891,-36.9968,1,0
58.213,92.818,151.031,16419.3,1,1
37.18,69.274,106.454,10733.4,0,1
60.958,28.558,89.516,-9111.62,1,0
52.561,54.919,107.48,796.198,1,1
42.517,48.106,90.623,1591.19,1,1
12.412,67.645,80.057,13891.5,0,1
34.831,77.752,112.583,15180.7,0,1
92.071,88.048,180.119,-2276.46,1,0
87.769,86.986,174.755,-429.874,1,0
46.675,80.857,127.532,13695.1,0,1
35.749,77.608,113.357,14906.9,0,1
35.623,88.048,123.671,20368.4,0,1
31.663,86.878,118.541,20562.5,0,1
83.845,27.721,111.566,-19671.2,1,0
51.922,12.394,64.316,-7986.82,1,0
46.063,67.312,113.375,7568.43,1,1
62.389,40.42,102.809,-7095.64,1,0
36.586,80.515,117.101,16160.8,0,1
26.146,46.315,72.461,4591.33,0,1
35.434,58.663,94.097,6866.83,1,1
84.421,95.014,179.435,5971.4,1,1
26.317,76.42,102.737,16171.1,0,1
72.766,75.556,148.322,1300.05,1,1
64.468,60.535,125.003,-1544.52,1,0
62.542,68.32,130.862,2375.42,1,1
41.392,55.459,96.851,4280.12,1,1
45.928,34.183,80.111,-2955.94,1,0
43.507,34.768,78.275,-2148.99,1,0
78.229,84.529,162.758,3221.31,1,1
52.489,87.328,139.817,15303,1,1
54.091,88.561,142.652,15447.9,1,1
54.64,73.648,128.288,7660.77,1,1
28.981,48.394,77.375,4718.93,0,1
54.163,45.127,99.29,-2818.59,1,0
84.718,46.774,131.492,-15674.5,1,0
93.79,36.307,130.097,-23494,1,0
41.788,77.275,119.063,13273.8,0,1
12.736,71.731,84.467,15655,0,1
52.831,34.372,87.203,-5056.96,1,0
32.266,15.382,47.648,-2527.38,1,0
92.692,30.835,123.527,-24004.9,1,0
28.009,95.797,123.806,26366,0,1
22.186,28.693,50.879,1040.09,1,1
30.565,57.592,88.157,7485.22,0,1
13.222,73.054,86.276,16217.1,0,1
44.92,24.481,69.401,-4456.31,1,0
61.615,56.728,118.343,-1816.92,1,0
88.138,47.764,135.902,-17237.6,1,0
62.29,99.469,161.759,18893.7,1,1
50.059,14.176,64.235,-7241.2,1,0
46.243,11.026,57.269,-6336.1,1,0
40.492,78.04,118.532,13982.1,0,1
78.301,10.396,88.697,-18921.7,1,0
49.771,31.141,80.912,-4735.61,1,0
34.768,39.205,73.973,1031.13,1,1
93.691,84.637,178.328,-5072.36,1,0
27.208,21.7,48.908,-846.299,1,0
80.434,96.571,177.005,8973.42,1,1
97.561,10.999,108.56,-29522.1,1,0
54.163,10.783,64.946,-8850.99,1,0
41.221,56.251,97.472,4602.45,1,1
82.441,92.845,175.286,5729.25,1,1
70.147,70.579,140.726,190.989,1,1
97.777,89.605,187.382,-4810.68,1,0
70.048,47.845,117.893,-8223.36,1,0
93.79,73.468,167.258,-10678.3,1,0
48.871,91.45,140.321,18770.2,0,1
51.508,27.172,78.68,-6015.38,1,0
91.846,58.447,150.293,-15769.7,1,0
15.481,83.782,99.263,21299.3,0,1
54.82,99.172,153.992,21456.6,0,1
68.419,39.205,107.624,-9877.57,1,0
78.049,16.021,94.07,-18331.1,1,0
92.944,75.61,168.554,-9178.84,1,0
17.02,47.107,64.127,6061.35,0,1
43.57,48.25,91.82,1350,1,1
60.526,26.011,86.537,-9383.39,1,0
98.263,87.841,186.104,-6093.36,1,0
53.758,63.208,116.966,3472.49,1,1
77.446,80.974,158.42,1755.85,1,1
11.053,38.404,49.457,4249.63,0,1
54.442,17.092,71.534,-8393.69,1,0
29.854,95.95,125.804,26122.8,0,1
91.441,21.7,113.141,-24788.9,1,0
21.565,96.922,118.487,28050.7,0,1
62.659,33.562,96.221,-8795.65,1,0
63.271,31.078,94.349,-9542.2,1,0
62.767,41.32,104.087,-7013.15,1,0
94.276,55.711,149.987,-18171.8,1,0
16.93,11.296,28.226,-499.593,1,0
59.986,50.5,110.486,-3292.61,1,0
16.714,77.68,94.394,18079.3,0,1
33.679,72.145,105.824,12788.2,0,1
65.521,77.437,142.958,5351.66,1,1
35.362,10.135,45.497,-3605.77,1,0
58.42,93.583,152.003,16791.4,1,1
38.548,12.862,51.41,-4148.53,1,0
67.852,58.402,126.254,-3748.24,1,0
65.989,59.293,125.282,-2635.45,1,0
37.279,44.722,82.001,1917.42,1,1
23.383,89.938,113.321,23694.1,0,1
68.284,76.654,144.938,3811.16,1,1
78.184,88.219,166.403,5246,1,1
17.974,72.46,90.434,15479.8,0,1
11.098,82.081,93.179,20778.9,0,1
40.933,28.252,69.185,-2756.23,1,0
32.581,14.815,47.396,-2645.34,1,0
95.932,23.437,119.369,-27186.3,1,0
44.137,28.621,72.758,-3546.59,1,0
90.874,36.667,127.541,-21719.8,1,0
85.933,16.462,102.395,-22347.7,1,0
30.25,24.481,54.731,-991.936,1,0
76.501,88.102,164.603,5999.06,1,1
40.051,42.49,82.541,632.458,1,1
14.563,67.33,81.893,13575.6,0,1
44.38,27.955,72.335,-3732.53,1,0
24.436,12.673,37.109,-1371.35,1,0
61.777,92.629,154.406,14965.7,1,1
58.06,69.76,127.82,4698.23,1,1
65.089,59.167,124.256,-2311.72,1,0
51.841,63.19,115.031,4101.31,1,1
77.419,41.59,119.009,-13395.7,1,0
68.014,40.528,108.542,-9372.58,1,0
22.195,12.151,34.346,-1083.76,1,0
26.317,13.078,39.395,-1638.5,1,0
38.818,12.25,51.068,-4262.43,1,0
76.708,26.236,102.944,-16323.1,1,0
83.899,53.209,137.108,-13219.3,1,0
71.515,23.959,95.474,-14264,1,0
52.867,76.078,128.945,9402.61,1,1
81.289,87.256,168.545,3159.52,1,1
61.201,95.734,156.935,17025.7,1,1
57.097,22.987,80.084,-8581.78,1,0
55.531,15.157,70.688,-8965.97,1,0
49.915,77.788,127.703,11182.4,1,1
31.492,58.924,90.416,7792.07,0,1
40.987,66.088,107.075,8443.63,1,1
90.514,66.169,156.683,-11983.4,1,0
96.616,69.886,166.502,-13982,1,0
35.488,80.101,115.589,16200.5,0,1
72.964,31.474,104.438,-13612.9,1,0
82.36,16.84,99.2,-20419,1,0
47.71,66.259,113.969,6641.36,1,1
60.058,76.393,136.451,7002.38,1,1
80.218,12.925,93.143,-19691.1,1,0
19.648,28.684,48.332,1372.02,1,1
57.349,70.849,128.198,5437.07,1,1
81.586,14.446,96.032,-20255.7,1,0
83.836,37.117,120.953,-17752.5,1,0
19.612,33.751,53.363,2370.33,0,1
14.905,41.104,56.009,4609.91,0,1
82.675,13.06,95.735,-20937.4,1,0
97.192,40.366,137.558,-24557.4,1,0
36.397,60.976,97.373,7518.87,0,1
10.252,61.885,72.137,11701.3,0,1
41.086,40.384,81.47,-179.674,1,0
83.359,80.614,163.973,-1414.05,1,0
14.392,88.246,102.638,23814,0,1
14.041,64.45,78.491,12430.2,0,1
31.807,51.436,83.243,5133.29,1,1
34.552,41.455,76.007,1648.32,1,1
37.288,81.901,119.189,16705,0,1
12.313,18.874,31.187,642.826,1,1
86.356,53.317,139.673,-14497.4,1,0
13.159,63.136,76.295,11978.9,0,1
44.245,75.232,119.477,11630.9,0,1
94.24,84.088,178.328,-5687.49,1,0
45.469,58.609,104.078,4296.39,1,1
81.622,71.866,153.488,-4704.31,1,0
76.753,49.042,125.795,-10951.3,1,0
33.76,75.007,108.767,14094.2,0,1
79.426,74.287,153.713,-2481.64,1,0
55.621,50.995,106.616,-1549.45,1,0
29.701,26.839,56.54,-508.365,1,0
15.445,51.517,66.962,7588.37,0,1
35.443,39.997,75.44,1079.31,1,1
50.14,62.731,112.871,4464.7,1,1
79.075,52.453,131.528,-11000.4,1,0
38.773,65.431,104.204,8726.94,0,1
62.947,41.932,104.879,-6924.17,1,0
28.567,97.192,125.759,27112.6,0,1
74.332,79.975,154.307,2735.56,1,1
81.28,19.801,101.081,-19523,1,0
95.752,62.911,158.663,-16369.7,1,0
81.676,72.514,154.19,-4438.09,1,0
11.953,72.604,84.557,16111.6,0,1
47.521,48.556,96.077,312.399,1,1
14.059,60.319,74.378,10809.4,0,1
89.551,33.769,123.32,-21611.1,1,0
77.158,62.164,139.322,-6562.77,1,0
42.454,69.769,112.223,9630.15,1,1
59.338,82.594,141.932,10369.7,1,1
32.5,38.413,70.913,1317.3,1,1
92.224,28.441,120.665,-24178.9,1,0
61.012,55.171,116.183,-2131.96,1,0
60.373,46.747,107.12,-4585.52,1,0
52.363,34.705,87.068,-4830.03,1,0
26.722,90.811,117.533,23664.3,0,1
11.683,22.483,34.166,1159.23,0,1
20.89,83.359,104.249,20459.1,0,1
52.165,22.852,75.017,-6908.28,1,0
55.963,89.686,145.649,15430.6,1,1
28.576,60.022,88.598,8752.64,0,1
50.005,75.295,125.3,9955.2,1,1
50.959,84.331,135.29,14184,1,1
37.459,50.581,88.04,3629.36,1,1
54.1,86.797,140.897,14473,1,1
33.184,76.6,109.784,14974,0,1
82.378,82.576,164.954,102.607,1,1
95.041,43.39,138.431,-22462.7,1,0
37.747,22.582,60.329,-2874.21,1,0
47.305,47.278,94.583,-8.02281,1,0
14.464,64.036,78.5,12225.2,0,1
38.089,16.147,54.236,-3738.64,1,0
43.687,48.988,92.675,1543.37,1,1
56.674,85.852,142.526,13064.7,1,1
29.008,12.637,41.645,-2141.84,1,0
75.538,47.584,123.122,-10812.6,1,0
29.827,82.72,112.547,18701.7,0,1
22.879,37.963,60.842,2883.17,1,1
67.051,17.506,84.557,-13161.3,1,0
78.544,21.16,99.704,-17974.4,1,0
94.312,68.896,163.208,-13031.6,1,0
54.928,43.858,98.786,-3435.52,1,0
51.472,17.146,68.618,-7399.65,1,0
44.425,79.219,123.644,13515.3,0,1
29.728,81.73,111.458,18208.8,0,1
26.497,91.36,117.857,24016.1,0,1
12.934,21.763,34.697,962.395,0,1
97.507,46.621,144.128,-23040.7,1,0
27.919,54.181,82.1,6773.62,0,1
89.641,46.927,136.568,-18326.1,1,0
23.986,32.356,56.342,1481.52,1,1
51.679,10.99,62.669,-8010.87,1,0
15.076,31.726,46.802,2448.1,0,1
96.121,39.295,135.416,-24175,1,0
39.232,74.665,113.897,12678.6,0,1
50.455,90.712,141.167,17853.5,0,1
43.57,62.56,106.13,6331.59,1,1
34.579,85.042,119.621,18964,0,1
69.706,69.004,138.71,-305.911,1,0
31.438,89.434,120.872,22022.9,0,1
17.902,15.103,33.005,-290.223,1,0
47.971,20.845,68.816,-5864.42,1,0
26.866,12.646,39.512,-1765.14,1,0
57.466,11.953,69.419,-9925.76,1,0
24.004,14.284,38.288,-1169.17,1,0
48.88,95.158,144.038,20941.2,0,1
36.64,57.727,94.367,6251.51,1,1
96.148,98.884,195.032,1676.38,1,1
79.453,92.269,171.722,6913.98,1,1
38.179,18.694,56.873,-3481.42,1,0
34.111,45.811,79.922,2937.66,1,1
66.574,34.849,101.423,-10108.5,1,0
98.371,58.321,156.692,-19715.1,1,0
19.891,68.077,87.968,13316.7,0,1
84.493,98.497,182.99,8050.62,1,1
24.679,92.404,117.083,24911.1,0,1
13.609,62.65,76.259,11749,0,1
13.249,87.643,100.892,23580,0,1
65.305,27.883,93.188,-10955.6,1,0
89.605,79.309,168.914,-5463.66,1,0
32.167,95.653,127.82,25493.3,0,1
74.467,25.975,100.442,-15301.5,1,0
53.389,37.792,91.181,-4467.82,1,0
24.859,90.01,114.869,23511.1,0,1
87.229,20.215,107.444,-22620.3,1,0
98.704,21.34,120.044,-29176.2,1,0
56.026,32.455,88.481,-6552.06,1,0
46.189,54.397,100.586,2593.73,1,1
80.776,23.257,104.033,-18798.9,1,0
22.474,32.446,54.92,1720.53,1,1
21.754,94.321,116.075,26462.3,0,1
24.85,82.531,107.381,19458.5,0,1
56.98,28.099,85.079,-7719.42,1,0
37.351,79.453,116.804,15449.4,0,1
13.15,84.124,97.274,21689.3,0,1
58.762,92.494,151.256,16028.9,1,1
46.945,90.397,137.342,18748.3,0,1
18.469,57.502,75.971,9316,0,1
85.357,90.505,175.862,2844.2,1,1
47.521,72.595,120.116,9461.81,1,1
10.72,13.393,24.113,202.488,1,1
83.935,56.746,140.681,-12016.5,1,0
35.848,87.301,123.149,19906.3,0,1
68.311,73.801,142.112,2451.05,1,1
10.558,80.785,91.343,20152.5,0,1
96.247,79.48,175.727,-9256.43,1,0
42.274,21.097,63.371,-4216.04,1,0
29.188,89.254,118.442,22350.3,0,1
96.364,23.707,120.071,-27407.3,1,0
35.875,66.682,102.557,9925.78,0,1
64.999,51.805,116.804,-4841.55,1,0
59.176,11.944,71.12,-10553,1,0
42.211,67.654,109.865,8781.68,1,1
59.455,27.568,87.023,-8717.61,1,0
58.159,96.976,155.135,18918.3,0,1
57.331,26.047,83.378,-8194.52,1,0
10.369,41.275,51.644,5014.33,0,1
72.793,93.394,166.187,10755.6,1,1
85.744,41.104,126.848,-17789.3,1,0
67.195,86.302,153.497,9213.87,1,1
79.057,30.61,109.667,-16691.4,1,0
32.95,21.331,54.281,-1981.37,1,0
41.707,52.138,93.845,3075.3,1,1
67.762,95.239,163.001,14070.5,1,1
65.845,93.637,159.482,13924.6,1,1
29.089,30.844,59.933,330.44,1,1
45.451,78.274,123.725,12758.1,0,1
89.965,44.83,134.795,-19113.4,1,0
45.928,49.42,95.348,1046.01,1,1
29.566,61.255,90.821,9041.59,0,1
13.564,76.906,90.47,18003.1,0,1
77.302,71.101,148.403,-2891.04,1,0
75.349,17.263,92.612,-16900.1,1,0
64.495,61.093,125.588,-1342.25,1,0
15.535,88.858,104.393,24047,0,1
47.395,84.592,131.987,15423.7,0,1
19.468,70.345,89.813,14355.2,0,1
63.091,18.343,81.434,-11448,1,0
79.66,88.021,167.681,4404.45,1,1
13.582,12.673,26.255,-74.9766,1,0
81.667,32.68,114.347,-17597.7,1,0
33.526,84.286,117.812,18787.2,0,1
68.122,80.659,148.781,5859.91,1,1
29.116,71.218,100.334,13270.9,0,1
30.079,15.85,45.929,-2053.11,1,0
89.641,90.811,180.452,663.281,1,1
82.756,66.943,149.699,-7436.75,1,0
61.912,58.105,120.017,-1435.41,1,0
41.374,26.416,67.79,-3185.58,1,0
76.366,46.909,123.275,-11408.1,1,0
15.274,80.929,96.203,19843,0,1
88.669,24.751,113.42,-22775.2,1,0
51.283,51.76,103.043,154.414,1,1
33.094,88.111,121.205,20949.2,0,1
96.958,93.853,190.811,-1861.29,1,0
90.784,45.793,136.577,-19304.3,1,0
83.701,81.478,165.179,-1153.57,1,0
30.079,18.991,49.07,-1709.3,1,0
62.137,16.363,78.5,-11288.6,1,0
80.209,49.384,129.593,-12549.7,1,0
22.213,69.85,92.063,13777.8,0,1
40.195,62.146,102.341,7057.55,1,1
93.961,92.116,186.077,-1078.55,1,0
77.419,35.335,112.754,-14907.3,1,0
75.7,53.794,129.494,-8911.74,1,0
39.412,80.974,120.386,15718.9,0,1
34.723,28.081,62.804,-1310.5,1,0
62.893,43.174,106.067,-6570.75,1,0
37.009,53.164,90.173,4576.5,1,1
31.285,33.967,65.252,549.797,1,1
14.185,79.246,93.431,19096.8,0,1
69.76,55.054,124.814,-5766.44,1,0
60.724,57.007,117.731,-1374.78,1,0
64.045,22.87,86.915,-11242.9,1,0
30.538,11.422,41.96,-2519.89,1,0
62.254,42.76,105.014,-6431.29,1,0
38.44,59.626,98.066,6527.06,1,1
62.074,32.401,94.475,-8807,1,0
51.742,39.493,91.235,-3510.85,1,0
24.904,84.61,109.514,20541.8,0,1
50.455,54.316,104.771,1270.84,1,1
32.752,42.355,75.107,2265.88,1,1
72.397,85.654,158.051,6582.52,1,1
75.529,99.406,174.935,13122.2,1,1
95.986,63.991,159.977,-16080.1,1,0
90.55,67.339,157.889,-11513.2,1,0
43.237,60.31,103.547,5553.89,1,1
22.393,93.961,116.354,26160.7,0,1
74.494,43.606,118.1,-11460.1,1,0
73.999,95.032,169.031,11169.1,1,1
12.196,93.43,105.626,26956.2,0,1
94.96,40.636,135.596,-23141.3,1,0
53.056,57.034,110.09,1375.82,1,1
63.037,61.966,125.003,-420.591,1,0
53.704,77.941,131.645,10023.8,1,1
46.576,94.159,140.735,21038,0,1
89.425,69.328,158.753,-10023.1,1,0
36.514,61.822,98.336,7818.44,0,1
22.15,69.22,91.37,13511.3,0,1
28.396,75.304,103.7,15281.8,0,1
33.211,18.946,52.157,-2337.41,1,0
42.643,33.616,76.259,-2162.64,1,0
36.433,22.204,58.637,-2621.17,1,0
84.745,10.927,95.672,-22186.9,1,0
22.978,58.753,81.731,9185.79,0,1
95.959,25.174,121.133,-26937.3,1,0
19.351,58.096,77.447,9426.93,0,1
55.81,29.575,85.385,-7037.4,1,0
15.13,76.015,91.145,17433.8,0,1
81.541,26.002,107.543,-18764.2,1,0
21.124,85.285,106.409,21448.6,0,1
